2025-04-03 22:22:52,383 - ERROR - Traceback (most recent call last):
2025-04-03 22:22:52,384 - ERROR -   File "C:\Users\austi\PycharmProjects\YummyTD\main.py", line 131, in <module>
2025-04-03 22:22:52,384 - ERROR - game_tools.update_stats(screen, game_tools.user_health, game_tools.money, round_number, clock)
2025-04-03 22:22:52,384 - ERROR -   File "C:\Users\austi\PycharmProjects\YummyTD\game_tools.py", line 1222, in update_stats
2025-04-03 22:22:52,384 - ERROR - text1 = health_font.render(f"{int(health)}", True, (255, 255, 255))
2025-04-03 22:22:52,384 - ERROR - pygame
2025-04-03 22:22:52,384 - ERROR - .
2025-04-03 22:22:52,384 - ERROR - error
2025-04-03 22:22:52,384 - ERROR - :
2025-04-03 22:22:52,384 - ERROR - Library not initialized
2025-04-03 22:28:22,678 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:22,694 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:22,711 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:22,728 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:22,745 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:22,761 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:22,778 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:22,794 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:22,811 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:22,828 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:22,846 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:22,863 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:22,880 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:22,899 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:22,916 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:22,933 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:22,951 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:22,968 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:22,985 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,002 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,018 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,036 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,053 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,070 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,088 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,107 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,124 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,141 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,158 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,176 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,193 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,209 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,226 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,243 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,260 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,276 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,294 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,311 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,327 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,344 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,362 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,378 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,397 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,413 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,430 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,448 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,466 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,484 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,502 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,519 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,536 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,554 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,571 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,587 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,606 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,623 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,640 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,657 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,674 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,691 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,707 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,725 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,741 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,759 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,775 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,792 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,808 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,826 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,843 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,860 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,876 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,893 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,910 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,927 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,944 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,960 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,978 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:23,995 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,013 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,029 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,048 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,064 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,081 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,098 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,117 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,135 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,152 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,169 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,187 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,204 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,221 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,237 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,255 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,272 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,290 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,307 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,324 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,341 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,359 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,376 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,392 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,410 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,426 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,442 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,460 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,476 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,494 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,510 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,527 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,545 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,562 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,578 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,597 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,613 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,631 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,648 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,665 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,683 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,701 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,718 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,734 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,751 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,768 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,786 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,803 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,820 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,837 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,854 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,871 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,888 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,904 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,921 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,938 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,955 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,972 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:24,989 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,005 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,022 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,040 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,058 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,076 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,093 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,109 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,127 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,144 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,161 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,177 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,196 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,213 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,230 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,247 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,266 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,284 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,301 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,318 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,334 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,351 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,368 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,386 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,403 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,419 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,436 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,456 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,473 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,490 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,508 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,524 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,541 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,558 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,575 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,591 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,608 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,626 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,644 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,661 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,679 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,696 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,712 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,730 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,746 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,763 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,779 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,796 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,813 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,831 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,849 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,866 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,883 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,900 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,917 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,934 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,951 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,968 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:25,984 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:26,001 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:26,018 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:26,034 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:26,051 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:26,069 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:26,085 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:26,102 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:26,119 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:26,138 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:26,155 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:26,171 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:26,188 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:26,205 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:26,222 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:26,239 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:26,256 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
2025-04-03 22:28:26,274 - INFO - spawning projectile (spool level: 80.0, mag size: 100)
